Time,Temp,Gas,Humidity,Pressure,Alt,PM 1.0,PM 2.5,PM 10
1740178819.023121,23.85421875,152164,36.45803342581105,1010.3085398014892,24.518499869109785,1,2,2
1740178820.0354416,23.853828125,152439,36.45219594181949,1010.3132020331343,24.479592195719324,1,2,2
1740178821.0477176,23.85265625,153270,36.46947744634301,1010.313068110657,24.48070981555419,1,2,2
1740178822.0600178,23.853046875,152164,36.46371673595542,1010.3119360363868,24.490157290866986,1,2,2
1740178823.0722651,23.8536328125,153131,36.45797553222995,1010.3093553836868,24.51169358896474,1,2,2
1740178824.0845547,23.853046875,152439,36.4521187607899,1010.3066408161883,24.534347493111902,1,2,2
1740178825.0968964,23.853046875,152992,36.457917639000264,1010.3048757429945,24.549077600480576,1,2,2
1740178826.1092987,23.8532421875,153829,36.45793693670445,1010.3016620927432,24.575896605984184,1,2,2
1740178827.1215675,23.85421875,152992,36.46383253779813,1010.297949343934,24.606880844881427,1,2,2
1740178828.1331239,23.854609375,152853,36.45807202172703,1010.2950521786737,24.631058806532454,1,2,2
1740178829.1456983,23.85578125,154110,36.463986942441935,1010.2916558985047,24.659402146100444,1,2,2
1740178830.1579936,23.8567578125,154110,36.46988280991437,1010.2932383574476,24.6461958728975,1,2,2
